ts,src_ip,src_port,dst_ip,dst_port,proto,duration,src_bytes,dst_bytes,type,label
1600000703,192.168.1.127,19614,10.0.0.3,8883,tcp,1.4389,4753,2900,normal,0
1600000409,192.168.1.194,18165,10.0.0.5,1883,tcp,0.3945,1086,1261,normal,0
1600000799,192.168.1.192,32030,10.0.0.5,8883,tcp,0.02,181,103,normal,0
1600000007,192.168.1.199,62567,10.0.0.1,502,tcp,1.533,1035,914,normal,0
1600000669,192.168.1.105,56620,10.0.0.2,8883,tcp,0.4157,1028,474,normal,0
1600000224,192.168.1.157,54628,10.0.0.4,1883,tcp,0.0613,2794,3199,normal,0
1600000358,192.168.1.174,65435,10.0.0.4,1883,tcp,0.4485,40644,14169,password,1
1600000591,192.168.1.23,49898,10.0.0.8,1883,tcp,0.2373,580,295,normal,0
1600000433,192.168.1.151,4306,10.0.0.1,80,tcp,0.4041,4103,529,normal,0
1600000924,192.168.1.80,47016,10.0.0.6,80,tcp,1.086,59309,16643,ddos,1
1600000184,192.168.1.175,60436,10.0.0.7,502,tcp,0.7758,57865,16835,backdoor,1
1600000781,192.168.1.63,29185,10.0.0.6,1883,tcp,0.3722,57141,21384,scanning,1
1600000661,192.168.1.104,3805,10.0.0.7,1883,tcp,1.5051,70975,45755,password,1
1600000862,192.168.1.26,29469,10.0.0.2,502,tcp,1.5686,111300,76012,password,1
1600000746,192.168.1.175,5418,10.0.0.2,1883,tcp,0.7685,528,252,normal,0
1600000496,192.168.1.148,24414,10.0.0.5,502,tcp,2.0356,2955,1032,normal,0
1600000026,192.168.1.78,61023,10.0.0.3,1883,tcp,0.9503,933,1470,normal,0
1600000333,192.168.1.95,8970,10.0.0.7,502,tcp,0.0343,2051,522,normal,0
1600000516,192.168.1.185,14050,10.0.0.6,8883,tcp,0.0968,815,350,normal,0
1600000096,192.168.1.33,65188,10.0.0.1,80,tcp,0.0096,3698,2788,normal,0
1600000448,192.168.1.178,50609,10.0.0.4,1883,tcp,0.7001,722,1106,normal,0
1600000096,192.168.1.117,55015,10.0.0.3,502,tcp,0.3635,1573,974,normal,0
1600000568,192.168.1.47,54163,10.0.0.1,502,tcp,0.1704,5054,1161,normal,0
1600000215,192.168.1.176,50317,10.0.0.1,80,tcp,1.7511,64250,48766,scanning,1
1600000434,192.168.1.48,27048,10.0.0.6,8883,tcp,0.5698,140553,65650,backdoor,1
1600000017,192.168.1.193,39002,10.0.0.2,8883,tcp,0.4703,10913,52161,scanning,1
1600000880,192.168.1.197,48918,10.0.0.1,502,tcp,0.0373,56342,25793,scanning,1
1600000946,192.168.1.140,23956,10.0.0.2,8883,tcp,0.6297,4267,1257,normal,0
1600000421,192.168.1.169,45845,10.0.0.7,502,tcp,0.3933,2815,3142,normal,0
1600000421,192.168.1.195,61625,10.0.0.3,8883,tcp,0.1391,3101,1473,normal,0
1600000818,192.168.1.65,62320,10.0.0.2,8883,tcp,0.2892,1003,2442,normal,0
1600000231,192.168.1.157,17887,10.0.0.2,1883,tcp,0.439,508,179,normal,0
1600000389,192.168.1.55,53986,10.0.0.2,502,tcp,0.7022,41198,35489,password,1
1600000707,192.168.1.71,55151,10.0.0.9,8883,tcp,1.3039,18690,27780,password,1
1600000951,192.168.1.54,47372,10.0.0.3,80,tcp,1.9461,41007,3539,backdoor,1
1600000429,192.168.1.146,27613,10.0.0.1,502,tcp,0.1447,1855,1768,normal,0
1600000644,192.168.1.90,48234,10.0.0.1,1883,tcp,0.3799,1119,621,normal,0
1600000044,192.168.1.176,37700,10.0.0.6,8883,tcp,0.0667,1844,2323,normal,0
1600000036,192.168.1.128,15826,10.0.0.8,8883,tcp,1.2175,8601,6418,scanning,1
1600000055,192.168.1.28,62464,10.0.0.1,8883,tcp,0.9363,3408,2466,normal,0
1600000073,192.168.1.70,57164,10.0.0.5,8883,tcp,1.8244,38658,23229,password,1
1600000068,192.168.1.36,29426,10.0.0.6,80,tcp,0.1028,2818,1669,normal,0
1600000315,192.168.1.62,41034,10.0.0.7,1883,tcp,0.3543,2131,922,normal,0
1600000857,192.168.1.40,54077,10.0.0.1,1883,tcp,0.5365,1353,1707,normal,0
1600000422,192.168.1.181,5735,10.0.0.8,8883,tcp,0.8701,2364,2925,normal,0
1600000974,192.168.1.167,36156,10.0.0.3,80,tcp,0.4036,43582,32325,ddos,1
1600000014,192.168.1.173,50272,10.0.0.7,80,tcp,0.4046,191,543,normal,0
1600000912,192.168.1.126,56300,10.0.0.6,502,tcp,1.2711,793,504,normal,0
1600000287,192.168.1.121,8922,10.0.0.9,80,tcp,0.3272,2985,1259,normal,0
1600000252,192.168.1.94,6694,10.0.0.6,8883,tcp,0.9445,51106,78227,scanning,1
1600000480,192.168.1.34,15509,10.0.0.5,1883,tcp,0.0905,2777,2326,normal,0
1600000327,192.168.1.128,38981,10.0.0.9,80,tcp,0.6008,387,162,normal,0
1600000105,192.168.1.41,18346,10.0.0.9,502,tcp,0.4419,581,1278,normal,0
1600000525,192.168.1.69,39242,10.0.0.5,502,tcp,1.5954,312,93,normal,0
1600000828,192.168.1.13,12506,10.0.0.6,80,tcp,0.1891,780,891,normal,0
1600000436,192.168.1.108,52318,10.0.0.1,502,tcp,1.1098,2751,2361,normal,0
1600000970,192.168.1.199,12040,10.0.0.5,502,tcp,1.1324,13738,3496,password,1
1600000542,192.168.1.34,1169,10.0.0.3,80,tcp,0.0361,3889,2504,normal,0
1600000154,192.168.1.88,19939,10.0.0.4,8883,tcp,1.4903,14309,34282,backdoor,1
1600000724,192.168.1.96,7389,10.0.0.7,80,tcp,0.0257,419,1237,normal,0
1600000291,192.168.1.133,4315,10.0.0.2,8883,tcp,1.0226,2086,293,normal,0
1600000076,192.168.1.92,18725,10.0.0.9,502,tcp,0.5595,487,121,normal,0
1600000084,192.168.1.84,24987,10.0.0.7,8883,tcp,0.7431,2553,2191,normal,0
1600000595,192.168.1.160,40807,10.0.0.9,8883,tcp,1.0759,2479,1773,normal,0
1600000902,192.168.1.82,5170,10.0.0.4,1883,tcp,0.3626,584,63,normal,0
1600000794,192.168.1.33,38161,10.0.0.1,80,tcp,0.6586,1290,1906,normal,0
1600000224,192.168.1.35,33893,10.0.0.3,80,tcp,0.5274,106078,48758,password,1
1600000402,192.168.1.190,15909,10.0.0.3,502,tcp,0.3762,7260,9069,password,1
1600000283,192.168.1.61,38815,10.0.0.9,8883,tcp,0.0186,4014,3211,normal,0
1600000223,192.168.1.15,7006,10.0.0.4,8883,tcp,1.0674,67077,88603,password,1
1600000345,192.168.1.77,23350,10.0.0.9,502,tcp,1.9983,48706,31031,scanning,1
1600000572,192.168.1.68,16679,10.0.0.6,8883,tcp,0.5211,120804,42290,backdoor,1
1600000940,192.168.1.172,44650,10.0.0.8,502,tcp,1.2266,83131,48860,password,1
1600000944,192.168.1.102,14314,10.0.0.9,502,tcp,0.0723,3546,1294,normal,0
1600000802,192.168.1.63,17134,10.0.0.4,8883,tcp,0.9398,330,1389,normal,0
1600000510,192.168.1.150,45858,10.0.0.1,8883,tcp,0.2786,1149,1420,normal,0
1600000326,192.168.1.121,21409,10.0.0.5,80,tcp,0.8542,73361,41714,password,1
1600000920,192.168.1.92,11929,10.0.0.7,8883,tcp,0.3485,704,1101,normal,0
1600000964,192.168.1.27,60902,10.0.0.8,80,tcp,1.5009,72634,27073,ddos,1
1600000716,192.168.1.51,20080,10.0.0.9,1883,tcp,0.0611,1870,1041,normal,0
1600000415,192.168.1.140,29402,10.0.0.3,1883,tcp,0.0665,3916,688,normal,0
1600000772,192.168.1.185,4175,10.0.0.5,80,tcp,1.2507,1264,659,normal,0
1600000759,192.168.1.19,62025,10.0.0.8,80,tcp,1.0809,9429,4314,backdoor,1
1600000042,192.168.1.149,50996,10.0.0.4,80,tcp,0.3077,4197,2349,normal,0
1600000407,192.168.1.175,37389,10.0.0.6,502,tcp,1.0565,1164,1572,normal,0
1600000282,192.168.1.167,31445,10.0.0.9,8883,tcp,1.3524,12914,14646,password,1
1600000837,192.168.1.38,50213,10.0.0.1,80,tcp,0.9292,124833,32925,ddos,1
1600000814,192.168.1.187,1548,10.0.0.8,80,tcp,0.5914,29025,33951,password,1
1600000532,192.168.1.183,39776,10.0.0.5,1883,tcp,1.1401,40405,23942,backdoor,1
1600000904,192.168.1.98,34296,10.0.0.6,80,tcp,0.7755,2354,3708,normal,0
1600000302,192.168.1.73,40406,10.0.0.6,8883,tcp,0.1463,1599,751,normal,0
1600000214,192.168.1.170,2744,10.0.0.1,80,tcp,1.0672,964,885,normal,0
1600000668,192.168.1.57,6118,10.0.0.6,502,tcp,0.1592,14419,8810,backdoor,1
1600000304,192.168.1.184,63529,10.0.0.7,502,tcp,1.0036,1112,1351,normal,0
1600000360,192.168.1.42,19340,10.0.0.7,502,tcp,0.9862,19386,27339,password,1
1600000553,192.168.1.97,15413,10.0.0.2,80,tcp,1.2731,1853,725,normal,0
1600000519,192.168.1.146,39490,10.0.0.6,80,tcp,0.5903,58950,52665,password,1
1600000197,192.168.1.47,40281,10.0.0.9,8883,tcp,1.1126,591,1079,normal,0
1600000694,192.168.1.164,38699,10.0.0.6,8883,tcp,0.1633,932,1840,normal,0
1600000490,192.168.1.172,50233,10.0.0.4,502,tcp,1.4426,21067,36698,password,1
1600000123,192.168.1.62,47853,10.0.0.1,8883,tcp,0.0957,3137,2002,normal,0
1600000644,192.168.1.52,54414,10.0.0.8,8883,tcp,1.3746,22464,29861,password,1
1600000346,192.168.1.80,33985,10.0.0.4,8883,tcp,0.3133,868,706,normal,0
1600000552,192.168.1.37,17949,10.0.0.9,80,tcp,0.423,5047,17632,ddos,1
1600000063,192.168.1.16,31262,10.0.0.8,502,tcp,0.3358,59296,35101,scanning,1
1600000406,192.168.1.153,2563,10.0.0.2,1883,tcp,1.1511,2892,1237,normal,0
1600000055,192.168.1.48,22483,10.0.0.7,1883,tcp,1.0757,3156,2828,normal,0
1600000896,192.168.1.106,48488,10.0.0.2,8883,tcp,0.3448,3066,1371,normal,0
1600000487,192.168.1.61,7904,10.0.0.4,502,tcp,0.4646,739,790,normal,0
1600000295,192.168.1.45,58200,10.0.0.5,8883,tcp,1.542,56051,71491,backdoor,1
1600000050,192.168.1.141,19949,10.0.0.4,1883,tcp,0.779,1226,2163,normal,0
1600000412,192.168.1.92,37635,10.0.0.4,80,tcp,1.278,794,2758,normal,0
1600000836,192.168.1.76,17396,10.0.0.5,1883,tcp,0.9006,845,537,normal,0
1600000300,192.168.1.122,16956,10.0.0.8,8883,tcp,0.6256,145,169,normal,0
1600000916,192.168.1.198,43612,10.0.0.9,8883,tcp,1.9587,98303,51178,backdoor,1
1600000940,192.168.1.96,21197,10.0.0.2,1883,tcp,0.0637,2739,2467,normal,0
1600000784,192.168.1.44,49454,10.0.0.1,8883,tcp,1.1957,2918,941,normal,0
1600000676,192.168.1.109,40206,10.0.0.3,8883,tcp,0.9232,36591,21881,ddos,1
1600000373,192.168.1.134,30596,10.0.0.9,80,tcp,0.1325,95141,86558,ddos,1
1600000160,192.168.1.135,58072,10.0.0.2,80,tcp,1.8251,97662,51779,password,1
1600000749,192.168.1.153,35034,10.0.0.3,80,tcp,0.1658,764,572,normal,0
1600000724,192.168.1.109,26178,10.0.0.9,80,tcp,0.1261,1019,437,normal,0
1600000892,192.168.1.92,31478,10.0.0.8,80,tcp,0.9434,806,952,normal,0
1600000760,192.168.1.60,47314,10.0.0.3,1883,tcp,0.6887,2397,1265,normal,0
1600000726,192.168.1.126,13209,10.0.0.6,80,tcp,1.0837,1199,793,normal,0
1600000120,192.168.1.127,58282,10.0.0.8,80,tcp,0.0606,3114,2469,normal,0
1600000883,192.168.1.17,46209,10.0.0.4,502,tcp,0.0771,11566,13934,scanning,1
1600000738,192.168.1.119,40982,10.0.0.5,8883,tcp,1.416,144105,19504,ddos,1
1600000907,192.168.1.80,60222,10.0.0.8,502,tcp,0.0327,1686,1397,normal,0
1600000286,192.168.1.145,55263,10.0.0.2,1883,tcp,0.0534,2449,1017,normal,0
1600000998,192.168.1.15,39572,10.0.0.7,8883,tcp,1.6821,73426,86700,scanning,1
1600000335,192.168.1.146,17701,10.0.0.9,80,tcp,0.1077,4986,2666,normal,0
1600000515,192.168.1.59,13466,10.0.0.8,8883,tcp,0.8157,3654,548,normal,0
1600000924,192.168.1.21,9759,10.0.0.4,1883,tcp,0.8004,2055,1897,normal,0
1600000195,192.168.1.103,25228,10.0.0.2,1883,tcp,0.7385,133511,73692,ddos,1
1600000104,192.168.1.152,29193,10.0.0.6,1883,tcp,0.0981,1640,1005,normal,0
1600000878,192.168.1.95,33138,10.0.0.2,1883,tcp,0.0818,57327,62391,scanning,1
1600000317,192.168.1.87,17706,10.0.0.5,1883,tcp,0.0893,1187,2046,normal,0
1600000438,192.168.1.21,26545,10.0.0.6,8883,tcp,1.5671,9793,2542,ddos,1
1600000447,192.168.1.82,16110,10.0.0.2,502,tcp,0.4867,42914,22185,ddos,1
1600000844,192.168.1.143,22670,10.0.0.6,80,tcp,0.097,57627,48507,password,1
1600000408,192.168.1.84,65503,10.0.0.4,502,tcp,0.2627,3216,1635,normal,0
1600000321,192.168.1.187,36739,10.0.0.9,1883,tcp,0.0464,788,1853,normal,0
1600000500,192.168.1.74,30895,10.0.0.2,502,tcp,1.8245,113266,14584,password,1
1600000722,192.168.1.127,57103,10.0.0.9,502,tcp,0.5186,3370,824,normal,0
1600000060,192.168.1.176,10847,10.0.0.9,1883,tcp,0.7249,733,762,normal,0
1600000894,192.168.1.80,30560,10.0.0.8,1883,tcp,0.411,1513,876,normal,0
1600000839,192.168.1.114,58684,10.0.0.7,8883,tcp,0.9317,45542,34269,scanning,1
1600000047,192.168.1.24,1194,10.0.0.7,1883,tcp,0.5144,1617,544,normal,0
1600000599,192.168.1.22,19330,10.0.0.1,502,tcp,0.1516,1372,1714,normal,0
1600000690,192.168.1.182,58099,10.0.0.8,8883,tcp,1.8596,38114,29882,backdoor,1
1600000934,192.168.1.35,5760,10.0.0.8,8883,tcp,0.9492,62473,56451,scanning,1
1600000725,192.168.1.190,16794,10.0.0.8,1883,tcp,0.5223,362,72,normal,0
1600000448,192.168.1.66,25445,10.0.0.3,8883,tcp,1.6841,9344,7198,ddos,1
1600000272,192.168.1.74,14913,10.0.0.6,80,tcp,0.1821,1089,254,normal,0
1600000385,192.168.1.177,24446,10.0.0.5,1883,tcp,1.3188,4755,5655,scanning,1
1600000756,192.168.1.25,8943,10.0.0.5,8883,tcp,1.8722,68721,83746,backdoor,1
1600000104,192.168.1.103,58255,10.0.0.3,1883,tcp,0.042,1789,1274,normal,0
1600000892,192.168.1.76,49094,10.0.0.6,80,tcp,0.0212,749,869,normal,0
1600000560,192.168.1.28,49699,10.0.0.3,1883,tcp,0.4527,29263,5791,scanning,1
1600000053,192.168.1.149,54471,10.0.0.9,1883,tcp,0.2226,50753,61607,scanning,1
1600000168,192.168.1.85,52869,10.0.0.9,502,tcp,1.9106,18847,5397,scanning,1
1600000250,192.168.1.127,33285,10.0.0.8,502,tcp,0.0896,3592,1372,normal,0
1600000259,192.168.1.20,9187,10.0.0.5,502,tcp,0.3124,785,407,normal,0
1600000555,192.168.1.31,14671,10.0.0.6,502,tcp,0.0319,24384,38465,scanning,1
1600000865,192.168.1.157,38696,10.0.0.6,8883,tcp,1.5342,34513,22720,password,1
1600000724,192.168.1.47,22283,10.0.0.5,1883,tcp,0.3401,1185,563,normal,0
1600000343,192.168.1.69,28260,10.0.0.7,502,tcp,0.2137,944,150,normal,0
1600000508,192.168.1.196,13733,10.0.0.4,1883,tcp,0.7253,3654,2092,normal,0
1600000768,192.168.1.161,23118,10.0.0.7,80,tcp,0.0458,618,1186,normal,0
1600000462,192.168.1.179,30555,10.0.0.1,502,tcp,0.2601,2323,1254,normal,0
1600000746,192.168.1.12,32391,10.0.0.1,8883,tcp,0.2283,997,1407,normal,0
1600000934,192.168.1.26,55750,10.0.0.2,502,tcp,0.1505,1930,1130,normal,0
1600000213,192.168.1.96,61912,10.0.0.3,502,tcp,0.6923,1434,1418,normal,0
1600000930,192.168.1.85,19761,10.0.0.9,1883,tcp,0.6869,1046,1447,normal,0
1600000332,192.168.1.95,27965,10.0.0.7,8883,tcp,0.1744,2994,999,normal,0
1600000366,192.168.1.198,27928,10.0.0.9,8883,tcp,0.2943,10225,1484,scanning,1
1600000722,192.168.1.138,26537,10.0.0.5,502,tcp,1.7466,47272,29013,scanning,1
1600000754,192.168.1.10,12072,10.0.0.8,1883,tcp,0.0743,4014,2584,normal,0
1600000324,192.168.1.164,17006,10.0.0.4,502,tcp,3.2322,1087,3066,normal,0
1600000590,192.168.1.116,31298,10.0.0.2,502,tcp,0.3433,1770,2696,normal,0
1600000803,192.168.1.94,54608,10.0.0.1,8883,tcp,1.1965,67851,9043,scanning,1
1600000588,192.168.1.197,34361,10.0.0.8,1883,tcp,0.4454,371,385,normal,0
1600000890,192.168.1.190,5149,10.0.0.9,502,tcp,0.0252,4655,1437,normal,0
1600000472,192.168.1.71,62436,10.0.0.5,8883,tcp,0.0168,2558,407,normal,0
1600000845,192.168.1.181,65212,10.0.0.1,502,tcp,0.497,2429,2507,normal,0
1600000666,192.168.1.76,56178,10.0.0.3,502,tcp,0.1136,567,591,normal,0
1600000223,192.168.1.14,20578,10.0.0.5,8883,tcp,0.2357,539,2171,normal,0
1600000463,192.168.1.42,33562,10.0.0.5,80,tcp,0.4005,2028,2614,normal,0
1600000283,192.168.1.101,17116,10.0.0.2,1883,tcp,0.2916,112568,27181,ddos,1
1600000442,192.168.1.54,16229,10.0.0.7,8883,tcp,0.0173,2349,934,normal,0
1600000205,192.168.1.162,3600,10.0.0.5,8883,tcp,1.1596,62859,45358,ddos,1
1600000159,192.168.1.146,3924,10.0.0.4,502,tcp,0.0467,380,106,normal,0
1600000352,192.168.1.67,39021,10.0.0.5,80,tcp,0.1838,3773,2001,normal,0
1600000489,192.168.1.196,8177,10.0.0.1,1883,tcp,0.0298,357,147,normal,0
1600000193,192.168.1.140,46288,10.0.0.4,1883,tcp,1.9606,21738,47044,ddos,1
1600000513,192.168.1.98,54144,10.0.0.2,502,tcp,0.0764,1853,875,normal,0
1600000826,192.168.1.38,51428,10.0.0.2,80,tcp,0.1861,276,362,normal,0
1600000351,192.168.1.133,53035,10.0.0.7,8883,tcp,0.8885,686,467,normal,0
1600000283,192.168.1.133,42564,10.0.0.6,8883,tcp,0.0325,3113,638,normal,0
1600000342,192.168.1.82,6359,10.0.0.9,8883,tcp,1.5531,126850,88031,password,1
1600000368,192.168.1.104,4216,10.0.0.2,80,tcp,0.32,4492,3591,normal,0
1600000543,192.168.1.157,25067,10.0.0.9,80,tcp,1.8836,1230,258,normal,0
1600000309,192.168.1.131,33825,10.0.0.3,8883,tcp,0.4168,3642,1767,normal,0
1600000268,192.168.1.98,33666,10.0.0.2,8883,tcp,1.883,22144,37106,password,1
1600000799,192.168.1.57,54444,10.0.0.8,8883,tcp,0.6225,2892,2340,normal,0
1600000715,192.168.1.155,36236,10.0.0.1,502,tcp,0.0302,2051,1073,normal,0
1600000027,192.168.1.31,28864,10.0.0.2,8883,tcp,0.2392,127761,43270,scanning,1
1600000322,192.168.1.31,51980,10.0.0.3,502,tcp,0.1602,1929,342,normal,0
1600000535,192.168.1.101,17972,10.0.0.5,502,tcp,0.1696,38579,6770,ddos,1
1600000090,192.168.1.55,49120,10.0.0.1,80,tcp,0.2756,2508,684,normal,0
1600000769,192.168.1.27,14770,10.0.0.5,80,tcp,0.4637,3456,1450,normal,0
1600000724,192.168.1.47,64684,10.0.0.9,502,tcp,0.0525,1042,675,normal,0
1600000379,192.168.1.194,17586,10.0.0.5,80,tcp,0.2901,3772,2136,normal,0
1600000207,192.168.1.13,11328,10.0.0.6,8883,tcp,0.4343,2489,1967,normal,0
1600000554,192.168.1.70,17724,10.0.0.2,8883,tcp,0.779,63166,59478,scanning,1
1600000097,192.168.1.74,40337,10.0.0.2,8883,tcp,0.0807,2038,464,normal,0
1600000522,192.168.1.66,54027,10.0.0.7,8883,tcp,0.3428,1246,610,normal,0
1600000807,192.168.1.17,23538,10.0.0.5,80,tcp,1.0031,1848,1777,normal,0
1600000352,192.168.1.183,33203,10.0.0.3,1883,tcp,1.6981,1676,1048,normal,0
1600000064,192.168.1.52,21083,10.0.0.8,502,tcp,0.1793,120286,66550,scanning,1
1600000339,192.168.1.38,3294,10.0.0.7,8883,tcp,1.1328,3962,1331,normal,0
1600000865,192.168.1.97,25447,10.0.0.7,502,tcp,0.2329,791,332,normal,0
1600000113,192.168.1.12,52127,10.0.0.8,8883,tcp,0.7619,33707,25439,ddos,1
1600000708,192.168.1.39,44383,10.0.0.3,8883,tcp,0.2722,3875,1216,normal,0
1600000873,192.168.1.44,9807,10.0.0.7,80,tcp,0.0391,978,656,normal,0
1600000205,192.168.1.193,56517,10.0.0.1,8883,tcp,0.3285,2610,1752,normal,0
1600000618,192.168.1.91,17012,10.0.0.6,502,tcp,0.1976,364,166,normal,0
1600000172,192.168.1.179,36041,10.0.0.4,8883,tcp,0.7996,3215,907,normal,0
1600000171,192.168.1.69,34793,10.0.0.4,502,tcp,0.6144,2538,634,normal,0
1600000348,192.168.1.163,8581,10.0.0.6,1883,tcp,0.1318,1299,1513,normal,0
1600000725,192.168.1.25,17079,10.0.0.8,80,tcp,1.5582,178,366,normal,0
1600000281,192.168.1.191,27885,10.0.0.4,80,tcp,0.0702,3897,3100,normal,0
1600000322,192.168.1.171,46999,10.0.0.3,502,tcp,0.2134,38142,26723,password,1
1600000634,192.168.1.32,1923,10.0.0.7,80,tcp,0.0469,1163,789,normal,0
1600000212,192.168.1.57,12192,10.0.0.4,80,tcp,1.7908,582,204,normal,0
1600000144,192.168.1.181,33590,10.0.0.4,1883,tcp,0.0333,1084,2937,normal,0
1600000686,192.168.1.78,16525,10.0.0.4,80,tcp,1.4172,1082,418,normal,0
1600000931,192.168.1.19,26977,10.0.0.3,8883,tcp,1.2653,1492,1459,normal,0
1600000838,192.168.1.114,24584,10.0.0.3,8883,tcp,0.5064,1096,1731,normal,0
1600000322,192.168.1.28,24067,10.0.0.2,8883,tcp,0.2681,995,949,normal,0
1600000988,192.168.1.94,49578,10.0.0.9,8883,tcp,0.3803,2936,1580,normal,0
1600000864,192.168.1.96,63353,10.0.0.3,1883,tcp,0.0347,453,460,normal,0
1600000419,192.168.1.20,53237,10.0.0.5,502,tcp,0.0055,381,598,normal,0
1600000727,192.168.1.177,21754,10.0.0.4,502,tcp,0.0296,697,2047,normal,0
1600000213,192.168.1.125,26288,10.0.0.6,8883,tcp,0.09,872,487,normal,0
1600000949,192.168.1.27,4382,10.0.0.4,80,tcp,0.9836,55900,6767,password,1
1600000296,192.168.1.87,64607,10.0.0.5,1883,tcp,0.0185,595,484,normal,0
1600000760,192.168.1.11,64454,10.0.0.6,502,tcp,0.0892,554,975,normal,0
1600000216,192.168.1.100,49603,10.0.0.7,1883,tcp,0.0452,1259,2322,normal,0
1600000032,192.168.1.192,53760,10.0.0.6,502,tcp,0.9402,16228,9618,scanning,1
1600000707,192.168.1.113,6149,10.0.0.1,8883,tcp,1.9796,47772,22947,ddos,1
1600000231,192.168.1.40,50263,10.0.0.7,502,tcp,1.1432,496,2099,normal,0
1600000154,192.168.1.45,35336,10.0.0.4,80,tcp,0.4307,65643,50859,password,1
1600000888,192.168.1.82,30713,10.0.0.1,502,tcp,0.5057,2706,1712,normal,0
1600000926,192.168.1.65,13879,10.0.0.9,1883,tcp,0.4881,1121,860,normal,0
1600000504,192.168.1.66,27386,10.0.0.5,80,tcp,1.8934,89967,57980,ddos,1
1600000716,192.168.1.23,8170,10.0.0.5,502,tcp,0.5834,2378,2226,normal,0
1600000143,192.168.1.137,38936,10.0.0.2,1883,tcp,0.8223,2030,660,normal,0
1600000202,192.168.1.71,18387,10.0.0.3,8883,tcp,0.4167,190,319,normal,0
1600000723,192.168.1.83,52543,10.0.0.3,502,tcp,0.0161,396,504,normal,0
1600000963,192.168.1.166,59483,10.0.0.6,8883,tcp,0.1911,1546,1458,normal,0
1600000743,192.168.1.195,3971,10.0.0.7,502,tcp,0.3758,502,249,normal,0
1600000050,192.168.1.22,24188,10.0.0.8,502,tcp,0.1588,845,2337,normal,0
1600000671,192.168.1.19,4355,10.0.0.3,1883,tcp,0.6875,463,1311,normal,0
1600000402,192.168.1.68,1944,10.0.0.4,80,tcp,0.5685,22724,10692,password,1
1600000831,192.168.1.185,19301,10.0.0.8,1883,tcp,1.3686,1078,745,normal,0
1600000362,192.168.1.19,21143,10.0.0.3,1883,tcp,0.2013,80341,74901,password,1
1600000708,192.168.1.52,49392,10.0.0.4,1883,tcp,0.146,741,343,normal,0
1600000764,192.168.1.154,2481,10.0.0.2,1883,tcp,0.4827,425,220,normal,0
1600000165,192.168.1.162,38970,10.0.0.5,1883,tcp,1.2628,191,357,normal,0
1600000404,192.168.1.61,58063,10.0.0.8,502,tcp,0.6352,879,1943,normal,0
1600000394,192.168.1.138,7385,10.0.0.5,8883,tcp,1.2589,61381,32045,ddos,1
1600000989,192.168.1.175,55703,10.0.0.7,1883,tcp,0.4565,423,61,normal,0
1600000732,192.168.1.158,62921,10.0.0.3,80,tcp,0.3748,48566,9928,scanning,1
1600000155,192.168.1.88,15274,10.0.0.1,502,tcp,0.0537,1221,549,normal,0
1600000107,192.168.1.165,11453,10.0.0.5,502,tcp,0.5913,2861,928,normal,0
1600000799,192.168.1.143,10513,10.0.0.9,502,tcp,1.3749,15273,15076,password,1
1600000370,192.168.1.133,36789,10.0.0.7,8883,tcp,0.0401,1244,1390,normal,0
1600000361,192.168.1.115,39452,10.0.0.5,80,tcp,1.3023,489,1183,normal,0
1600000616,192.168.1.161,46030,10.0.0.8,80,tcp,0.2648,798,593,normal,0
1600000941,192.168.1.71,57548,10.0.0.3,80,tcp,0.2415,504,1425,normal,0
1600000005,192.168.1.196,33766,10.0.0.2,502,tcp,0.5223,2979,1464,normal,0
1600000925,192.168.1.91,61755,10.0.0.9,1883,tcp,1.7957,48138,58315,scanning,1
1600000390,192.168.1.76,6802,10.0.0.6,1883,tcp,0.1349,555,807,normal,0
1600000486,192.168.1.111,25215,10.0.0.7,80,tcp,0.6024,799,2382,normal,0
1600000207,192.168.1.77,22747,10.0.0.3,8883,tcp,0.6236,43447,4685,scanning,1
1600000135,192.168.1.188,62220,10.0.0.8,502,tcp,0.6722,1022,1292,normal,0
1600000389,192.168.1.81,6419,10.0.0.2,80,tcp,0.0157,1182,1188,normal,0
1600000746,192.168.1.66,34967,10.0.0.7,8883,tcp,0.3423,561,764,normal,0
1600000682,192.168.1.94,23295,10.0.0.5,8883,tcp,0.4549,2156,256,normal,0
1600000600,192.168.1.128,30241,10.0.0.4,502,tcp,1.8575,19983,18184,scanning,1
1600000653,192.168.1.33,33341,10.0.0.1,502,tcp,0.1185,3875,1619,normal,0
1600000144,192.168.1.92,4020,10.0.0.1,8883,tcp,0.3948,169,272,normal,0
1600000267,192.168.1.118,38262,10.0.0.4,502,tcp,0.9427,2155,860,normal,0
1600000739,192.168.1.104,29280,10.0.0.4,502,tcp,0.0434,945,109,normal,0
1600000016,192.168.1.98,39782,10.0.0.9,1883,tcp,0.723,434,1791,normal,0
1600000864,192.168.1.16,30634,10.0.0.9,8883,tcp,0.6098,119,88,normal,0
1600000446,192.168.1.169,7066,10.0.0.8,80,tcp,0.8476,843,669,normal,0
1600000207,192.168.1.95,21259,10.0.0.9,80,tcp,1.4197,531,695,normal,0
1600000382,192.168.1.120,58042,10.0.0.6,1883,tcp,0.7587,1155,1170,normal,0
1600000389,192.168.1.109,55588,10.0.0.7,1883,tcp,1.1054,34366,36232,scanning,1
1600000259,192.168.1.165,32887,10.0.0.9,8883,tcp,0.0472,1088,567,normal,0
